ID,Store ID,Total Price,Base Price,Units Sold
124193,9954,205.9125,205.9125,31
124194,9954,178.125,205.2,49
124195,9954,179.55,208.05,38
124196,9954,178.125,212.325,36
124197,9954,355.5375,469.5375,21
124198,9954,355.5375,469.5375,28
124199,9954,355.5375,469.5375,42
124200,9954,166.725,166.725,20
124202,9961,106.1625,106.1625,136
124203,9961,106.1625,106.875,86
124204,9961,106.1625,106.875,67
124207,9961,133.95,133.95,31
124208,9961,133.95,133.95,44
124209,9961,142.5,142.5,91
124212,9961,221.5875,221.5875,76
124213,9961,327.0375,327.0375,53
124214,9961,207.3375,207.3375,85
124215,9961,213.0375,213.0375,19
124216,9961,213.0375,213.0375,14
124218,9961,178.125,234.4125,73
124219,9961,178.125,178.125,68
124220,9961,178.125,213.0375,78
124222,9961,355.5375,498.0375,69
124223,9961,355.5375,498.0375,90
124225,9961,177.4125,177.4125,15
124228,9984,85.5,85.5,15
124229,9984,88.35,88.35,38
124230,9984,86.925,86.925,19
124232,9984,128.9625,128.9625,10
124233,9984,133.95,133.95,37
124234,9984,135.375,161.7375,43
124238,9984,198.7875,198.7875,97
124239,9984,312.7875,312.7875,19
124240,9984,218.025,218.025,40
124241,9984,205.9125,205.9125,14
124242,9984,205.9125,205.9125,18
124243,9984,180.2625,240.825,98
124244,9984,178.125,227.2875,9
124245,9984,178.125,227.2875,27
124248,9984,361.2375,469.5375,29
124249,9984,172.425,172.425,10
124250,9984,178.125,213.0375,13
124251,8091,105.45,105.45,30
124252,8091,105.45,105.45,24
124253,8091,134.6625,134.6625,12
124254,8091,131.8125,131.8125,15
124255,8091,168.8625,168.8625,18
124259,8091,225.8625,225.8625,12
124260,8091,203.775,327.0375,86
124263,8091,213.0375,213.0375,14
124264,8091,208.05,208.05,10
124267,8095,106.1625,106.1625,236
124268,8095,105.45,105.45,87
124269,8095,103.3125,103.3125,115
124272,8095,133.95,133.95,60
124273,8095,133.95,133.95,99
124274,8095,165.3,165.3,111
124277,8095,341.2875,341.2875,10
124278,8095,217.3125,217.3125,111
124279,8095,183.1125,327.0375,400
124280,8095,203.775,203.775,74
124281,8095,213.0375,213.0375,44
124282,8095,213.0375,213.0375,22
124283,8095,231.5625,231.5625,53
124284,8095,205.2,205.2,82
124285,8095,227.2875,227.2875,40
124287,8095,426.7875,498.0375,2
124288,8095,498.0375,498.0375,20
124289,8095,156.0375,177.4125,43
124292,8094,88.35,88.35,52
124293,8094,89.0625,89.0625,82
124294,8094,89.0625,89.0625,33
124295,8094,74.8125,111.15,10
124297,8094,130.3875,130.3875,21
124298,8094,130.3875,130.3875,37
124299,8094,164.5875,164.5875,37
124300,8094,232.9875,232.9875,16
124301,8094,236.55,236.55,36
124302,8094,237.2625,237.2625,13
124303,8094,195.225,195.225,75
124304,8094,176.7,312.7875,180
124305,8094,222.3,222.3,26
124306,8094,205.9125,205.9125,26
124307,8094,205.9125,205.9125,23
124308,8094,240.825,240.825,37
124309,8094,227.2875,227.2875,52
124310,8094,227.2875,227.2875,25
124311,8094,469.5375,469.5375,5
124312,8094,469.5375,469.5375,10
124313,8094,443.8875,443.8875,14
124315,8094,142.5,173.1375,22
124316,8094,178.125,213.0375,26
124317,8094,178.125,213.0375,21
124318,8063,88.35,88.35,32
124319,8063,86.925,86.925,21
124322,8063,132.525,132.525,25
124323,8063,160.3125,160.3125,22
124324,8063,235.125,235.125,13
124325,8063,235.125,235.125,26
124327,8063,184.5375,184.5375,61
124328,8063,178.8375,295.6875,137
124329,8063,215.175,215.175,18
124330,8063,205.9125,205.9125,11
124331,8063,205.9125,205.9125,10
124333,8063,211.6125,211.6125,37
124334,8063,204.4875,204.4875,53
124335,8063,212.325,212.325,34
124337,8063,469.5375,469.5375,7
124338,8063,456,469.5375,24
124340,8063,142.5,177.4125,11
124341,8063,178.125,213.0375,11
124342,8063,178.125,213.0375,14
124343,8023,106.1625,106.1625,247
124344,8023,106.875,106.1625,194
124345,8023,106.1625,106.1625,112
124346,8023,69.1125,110.4375,29
124348,8023,133.2375,133.2375,86
124349,8023,133.95,133.95,101
124350,8023,165.3,165.3,170
124354,8023,215.8875,215.8875,174
124355,8023,177.4125,327.0375,289
124356,8023,210.1875,210.1875,165
124357,8023,213.0375,213.0375,31
124358,8023,213.0375,213.0375,41
124360,8023,234.4125,234.4125,99
124361,8023,204.4875,204.4875,141
124362,8023,213.0375,213.0375,53
124363,8023,498.0375,498.0375,13
124364,8023,498.0375,498.0375,23
124365,8023,485.925,498.0375,52
124366,8023,412.5375,412.5375,24
124367,8023,156.0375,177.4125,143
124369,8023,355.5375,355.5375,11
124370,8058,106.1625,106.1625,67
124371,8058,106.1625,106.1625,55
124373,8058,133.2375,133.2375,35
124374,8058,133.2375,133.2375,35
124375,8058,169.575,169.575,51
124378,8058,341.2875,341.2875,16
124379,8058,225.8625,225.8625,32
124380,8058,180.2625,327.0375,199
124381,8058,202.35,202.35,42
124382,8058,213.0375,213.0375,15
124383,8058,213.0375,213.0375,10
124384,8058,231.5625,231.5625,27
124385,8058,203.0625,203.0625,41
124388,8058,498.0375,498.0375,7
124389,8058,498.0375,498.0375,9
124393,8222,106.1625,106.1625,163
124394,8222,106.1625,106.1625,82
124395,8222,105.45,105.45,111
124396,8222,69.825,112.575,25
124398,8222,134.6625,134.6625,65
124399,8222,133.95,133.95,59
124400,8222,163.875,163.875,118
124402,8222,215.8875,215.8875,110
124403,8222,182.4,327.0375,327
124404,8222,205.2,205.2,94
124405,8222,213.0375,213.0375,28
124406,8222,213.0375,213.0375,11
124408,8222,221.5875,221.5875,73
124409,8222,203.0625,203.0625,71
124411,8222,498.0375,498.0375,4
124412,8222,498.0375,498.0375,4
124413,8222,498.0375,498.0375,14
124415,8222,156.0375,177.4125,36
124418,8121,87.6375,87.6375,33
124422,8121,131.8125,131.8125,19
124423,8121,131.8125,131.8125,48
124424,8121,158.8875,158.8875,17
124425,8121,235.8375,235.8375,19
124426,8121,231.5625,231.5625,14
124427,8121,224.4375,224.4375,8
124428,8121,194.5125,194.5125,71
124429,8121,177.4125,295.6875,97
124430,8121,234.4125,234.4125,24
124431,8121,205.9125,205.9125,19
124432,8121,205.9125,205.9125,15
124434,8121,210.1875,210.1875,42
124435,8121,213.0375,213.0375,45
124436,8121,210.9,210.9,41
124437,8121,469.5375,469.5375,10
124438,8121,469.5375,469.5375,8
124439,8121,455.2875,455.2875,11
124440,8218,86.2125,86.2125,45
124441,8218,86.925,86.925,23
124443,8218,123.2625,123.2625,10
124444,8218,125.4,125.4,13
124445,8218,157.4625,157.4625,17
124446,8218,223.725,223.725,18
124449,8218,194.5125,194.5125,29
124450,8218,177.4125,295.6875,78
124451,8218,234.4125,234.4125,14
124452,8218,205.9125,205.9125,7
124455,8218,213.0375,213.0375,20
124456,8218,212.325,212.325,9
124459,8218,469.5375,469.5375,5
124462,8317,86.925,86.925,31
124463,8317,88.35,88.35,31
124466,8317,134.6625,134.6625,10
124467,8317,131.8125,131.8125,55
124468,8317,168.15,168.15,32
124469,8317,234.4125,234.4125,8
124472,8317,191.6625,191.6625,108
124473,8317,179.55,295.6875,191
124474,8317,212.325,212.325,64
124475,8317,205.9125,205.9125,31
124476,8317,205.9125,205.9125,47
124478,8317,211.6125,211.6125,39
124479,8317,212.325,212.325,53
124480,8317,212.325,212.325,29
124481,8317,450.3,450.3,9
124482,8317,469.5375,469.5375,27
124483,8317,462.4125,462.4125,22
124485,8317,144.6375,177.4125,24
124486,8317,180.975,213.0375,20
124487,8317,182.4,213.0375,38
124490,8319,123.2625,123.2625,8
124491,8319,128.25,128.25,29
124492,8319,162.45,162.45,19
124494,8319,235.8375,235.8375,23
124495,8319,193.0875,193.0875,52
124496,8319,190.95,293.55,58
124497,8319,234.4125,234.4125,5
124498,8319,190.95,240.825,16
124499,8319,227.2875,227.2875,10
124501,8319,469.5375,469.5375,4
124505,8392,69.825,106.875,20
124506,8392,126.825,126.825,19
124507,8392,128.25,128.25,34
124508,8392,156.0375,156.0375,18
124509,8392,237.975,237.975,8
124511,8392,198.7875,198.7875,42
124512,8392,177.4125,312.7875,100
124513,8392,234.4125,234.4125,26
124516,8392,181.6875,240.825,29
124517,8392,227.2875,227.2875,11
124520,8392,469.5375,469.5375,4
124521,8398,104.025,104.025,81
124522,8398,106.875,106.875,50
124523,8398,105.45,105.45,62
124525,8398,133.95,133.95,46
124526,8398,134.6625,134.6625,54
124527,8398,166.0125,166.0125,70
124530,8398,225.8625,225.8625,68
124531,8398,176.7,327.0375,232
124532,8398,238.6875,238.6875,53
124533,8398,213.0375,213.0375,10
124534,8398,255.7875,255.7875,45
124535,8398,268.6125,268.6125,25
124536,8398,268.6125,268.6125,22
124537,8398,498.0375,498.0375,7
124538,8398,498.0375,498.0375,7
124539,8398,498.0375,498.0375,13
124540,8398,156.0375,177.4125,27
124542,8400,106.1625,106.1625,72
124543,8400,106.1625,106.1625,51
124544,8400,99.75,99.75,23
124546,8400,133.2375,133.2375,27
124547,8400,134.6625,134.6625,24
124548,8400,165.3,165.3,30
124552,8400,225.8625,225.8625,33
124553,8400,200.925,327.0375,170
124554,8400,207.3375,207.3375,35
124555,8400,222.3,222.3,23
124556,8400,204.4875,204.4875,57
124557,8400,205.9125,205.9125,38
124558,8400,469.5375,469.5375,6
124560,8400,498.0375,498.0375,14
124561,8422,88.35,88.35,34
124562,8422,87.6375,87.6375,33
124565,8422,123.2625,123.2625,25
124566,8422,166.0125,166.0125,18
124570,8422,194.5125,194.5125,107
124571,8422,179.55,295.6875,167
124572,8422,228,228,54
124573,8422,205.9125,205.9125,23
124574,8422,205.9125,205.9125,21
124575,8422,211.6125,211.6125,47
124576,8422,213.0375,213.0375,40
124577,8422,212.325,212.325,19
124579,8422,469.5375,469.5375,9
124580,8422,469.5375,469.5375,12
124583,8438,87.6375,87.6375,49
124584,8438,87.6375,87.6375,59
124585,8438,88.35,88.35,25
124587,8438,131.8125,131.8125,20
124588,8438,128.25,128.25,49
124589,8438,164.5875,164.5875,41
124590,8438,223.0125,223.0125,23
124591,8438,228.7125,228.7125,22
124592,8438,232.275,232.275,35
124593,8438,196.65,196.65,147
124594,8438,178.8375,312.7875,320
124595,8438,199.5,222.3,35
124596,8438,205.9125,205.9125,36
124597,8438,205.9125,205.9125,25
124599,8438,240.825,240.825,40
124600,8438,225.8625,225.8625,53
124601,8438,227.2875,227.2875,30
124602,8438,458.1375,458.1375,12
124603,8438,469.5375,469.5375,5
124604,8438,469.5375,469.5375,32
124605,8438,376.9125,462.4125,11
124607,8555,82.65,82.65,13
124608,8555,87.6375,87.6375,24
124612,8555,126.825,126.825,17
124613,8555,152.475,152.475,14
124617,8555,198.7875,198.7875,23
124618,8555,177.4125,295.6875,79
124619,8555,234.4125,234.4125,1
124622,8555,211.6125,211.6125,15
124623,8555,205.2,205.2,5
124626,8555,469.5375,469.5375,9
124627,8562,106.1625,101.8875,167
124628,8562,106.1625,103.3125,75
124629,8562,105.45,105.45,62
124631,8562,133.95,133.95,23
124632,8562,132.525,132.525,44
124633,8562,168.8625,168.8625,52
124637,8562,223.725,223.725,95
124638,8562,181.6875,327.0375,224
124639,8562,212.325,212.325,47
124640,8562,213.0375,213.0375,25
124641,8562,213.0375,213.0375,18
124642,8562,234.4125,234.4125,32
124643,8562,200.2125,200.2125,62
124644,8562,211.6125,211.6125,29
124645,8562,498.0375,498.0375,4
124646,8562,498.0375,498.0375,18
124647,8562,498.0375,498.0375,18
124649,8562,156.0375,177.4125,46
124654,8869,106.875,106.1625,130
124655,8869,106.875,106.1625,52
124656,8869,106.875,106.875,65
124659,8869,133.2375,133.2375,41
124660,8869,133.2375,133.2375,51
124661,8869,168.15,168.15,76
124662,8869,341.2875,341.2875,11
124665,8869,221.5875,221.5875,78
124666,8869,179.55,327.0375,398
124667,8869,180.2625,180.2625,35
124670,8869,211.6125,211.6125,42
124671,8869,204.4875,204.4875,36
124672,8869,210.1875,210.1875,18
124674,8869,498.0375,498.0375,8
124675,8869,498.0375,498.0375,12
124676,8869,213.0375,213.0375,21
124678,8991,86.925,86.925,62
124679,8991,86.2125,86.2125,49
124680,8991,86.2125,86.2125,26
124682,8991,129.675,129.675,25
124683,8991,129.675,129.675,27
124684,8991,161.025,161.025,36
124685,8991,231.5625,231.5625,18
124686,8991,232.9875,232.9875,23
124687,8991,230.1375,230.1375,19
124688,8991,186.675,186.675,74
124689,8991,178.125,295.6875,194
124690,8991,225.8625,225.8625,41
124691,8991,205.9125,205.9125,14
124692,8991,205.9125,205.9125,41
124693,8991,211.6125,211.6125,56
124694,8991,207.3375,207.3375,61
124695,8991,212.325,212.325,25
124696,8991,469.5375,469.5375,5
124697,8991,469.5375,469.5375,4
124698,8991,469.5375,469.5375,22
124699,8991,376.9125,438.1875,20
124700,8991,142.5,169.575,14
124702,8991,178.125,213.0375,16
124703,8911,84.7875,84.7875,24
124704,8911,88.35,88.35,24
124706,8911,111.8625,132.525,20
124707,8911,128.9625,128.9625,23
124708,8911,161.025,161.025,16
124709,8911,229.425,229.425,16
124711,8911,227.2875,227.2875,26
124712,8911,194.5125,194.5125,57
124713,8911,189.525,295.6875,73
124714,8911,208.05,234.4125,14
124715,8911,180.975,205.2,33
124716,8911,193.0875,206.625,32
124717,8911,210.1875,210.1875,24
124719,8911,469.5375,469.5375,6
124720,8911,469.5375,469.5375,4
124721,9001,106.875,106.875,4
124729,9001,193.8,193.8,26
124733,9043,106.1625,106.1625,111
124734,9043,106.1625,106.1625,41
124735,9043,106.1625,106.1625,59
124737,9043,132.525,132.525,20
124738,9043,132.525,132.525,16
124739,9043,166.0125,166.0125,39
124741,9043,225.8625,225.8625,54
124742,9043,180.2625,327.0375,168
124743,9043,227.2875,227.2875,35
124744,9043,213.0375,213.0375,10
124746,9043,230.85,230.85,24
124747,9043,205.2,205.2,31
124748,9043,213.0375,213.0375,13
124751,9043,498.0375,498.0375,8
124753,9043,156.0375,177.4125,15
124754,9092,86.925,86.925,57
124755,9092,86.2125,86.2125,23
124756,9092,131.1,131.1,11
124757,9092,131.1,131.1,27
124758,9092,166.725,166.725,26
124759,9092,233.7,233.7,9
124760,9092,188.8125,188.8125,63
124761,9092,179.55,284.2875,148
124762,9092,234.4125,234.4125,31
124763,9092,205.9125,205.9125,20
124764,9092,205.9125,205.9125,15
124765,9092,211.6125,211.6125,52
124766,9092,213.0375,213.0375,29
124767,9092,212.325,212.325,2
124768,9092,431.775,431.775,8
124769,9092,469.5375,469.5375,12
124770,9092,451.725,451.725,18
124773,9092,178.125,213.0375,18
124774,9092,178.125,213.0375,40
124775,9112,106.1625,106.1625,197
124776,9112,106.1625,105.45,174
124777,9112,106.1625,106.1625,96
124780,9112,133.2375,133.2375,50
124781,9112,133.2375,133.2375,71
124782,9112,167.4375,167.4375,74
124785,9112,336.3,336.3,31
124786,9112,215.175,215.175,128
124787,9112,177.4125,327.0375,555
124788,9112,206.625,206.625,79
124789,9112,213.0375,213.0375,55
124793,9112,222.3,222.3,44
124794,9112,204.4875,204.4875,85
124795,9112,210.1875,210.1875,37
124797,9112,498.0375,498.0375,7
124798,9112,498.0375,498.0375,19
124800,9112,156.0375,177.4125,42
124801,9112,355.5375,355.5375,9
124803,9132,89.0625,89.0625,3
124805,9132,131.1,131.1,6
124806,9132,128.25,128.25,24
124808,9132,231.5625,231.5625,12
124810,9132,194.5125,194.5125,48
124811,9132,190.2375,295.6875,130
124812,9132,216.6,216.6,20
124813,9132,208.05,208.05,13
124814,9132,213.0375,213.0375,62
124815,9132,210.9,210.9,34
124821,9147,106.1625,106.1625,70
124822,9147,106.1625,106.1625,67
124823,9147,106.875,106.875,63
124825,9147,133.2375,133.2375,56
124826,9147,133.95,133.95,44
124827,9147,168.8625,168.8625,55
124831,9147,213.0375,213.0375,78
124832,9147,181.6875,327.0375,214
124833,9147,204.4875,204.4875,29
124836,9147,213.0375,213.0375,18
124837,9147,206.625,206.625,48
124839,9147,498.0375,498.0375,3
124841,9147,482.3625,482.3625,14
124842,9147,156.0375,177.4125,11
124844,9164,106.875,106.875,89
124845,9164,106.1625,106.1625,59
124846,9164,106.875,106.875,51
124847,9164,133.2375,133.2375,28
124848,9164,132.525,132.525,48
124849,9164,166.725,166.725,45
124851,9164,225.8625,225.8625,65
124852,9164,175.275,323.475,188
124853,9164,204.4875,204.4875,29
124854,9164,213.0375,213.0375,33
124855,9164,213.0375,213.0375,7
124856,9164,232.9875,232.9875,46
124857,9164,199.5,199.5,51
124858,9164,213.0375,213.0375,27
124860,9164,498.0375,498.0375,5
124861,9164,485.925,485.925,17
124862,9164,412.5375,412.5375,12
124863,9164,156.0375,177.4125,29
124866,9178,133.95,133.95,26
124871,9178,194.5125,194.5125,27
124874,9178,211.6125,211.6125,5
124875,9178,213.0375,213.0375,29
124876,9178,212.325,212.325,27
124879,9178,469.5375,469.5375,9
124881,9190,87.6375,87.6375,51
124882,9190,87.6375,87.6375,23
124884,9190,68.4,112.575,28
124885,9190,132.525,132.525,24
124886,9190,131.1,131.1,57
124887,9190,165.3,165.3,34
124888,9190,228,228,10
124889,9190,233.7,233.7,6
124891,9190,194.5125,194.5125,142
124892,9190,177.4125,312.7875,168
124893,9190,234.4125,234.4125,51
124894,9190,205.9125,205.9125,43
124895,9190,205.9125,205.9125,30
124898,9190,240.825,240.825,46
124899,9190,225.8625,225.8625,42
124900,9190,227.2875,227.2875,31
124902,9190,469.5375,469.5375,20
124903,9190,469.5375,469.5375,20
124907,9221,86.2125,86.2125,33
124909,9221,87.6375,87.6375,10
124910,9221,128.25,128.25,17
124911,9221,129.675,129.675,53
124912,9221,161.7375,161.7375,20
124914,9221,231.5625,231.5625,17
124915,9221,227.2875,227.2875,12
124916,9221,198.7875,198.7875,44
124917,9221,181.6875,312.7875,151
124918,9221,210.9,234.4125,15
124920,9221,205.9125,205.9125,12
124921,9221,240.825,240.825,18
124922,9221,227.2875,227.2875,15
124923,9221,227.2875,227.2875,7
124926,9250,106.875,105.45,258
124927,9250,106.875,99.0375,124
124928,9250,106.1625,106.1625,44
124931,9250,133.95,133.95,54
124932,9250,134.6625,134.6625,35
124933,9250,168.15,168.15,113
124936,9250,341.2875,341.2875,14
124937,9250,209.475,209.475,81
124938,9250,178.125,313.5,221
124939,9250,193.0875,193.0875,49
124940,9250,213.0375,213.0375,17
124941,9250,213.0375,213.0375,13
124942,9250,213.0375,213.0375,51
124943,9250,213.0375,213.0375,40
124944,9250,213.0375,213.0375,36
124946,9250,498.0375,498.0375,4
124947,9250,498.0375,498.0375,11
124949,9250,156.0375,177.4125,18
124952,9273,87.6375,81.225,74
124953,9273,85.5,85.5,22
124954,9273,86.925,86.925,7
124957,9273,125.4,125.4,12
124958,9273,126.1125,126.1125,40
124959,9273,162.45,162.45,21
124960,9273,224.4375,224.4375,14
124961,9273,223.725,223.725,23
124962,9273,228.7125,228.7125,11
124963,9273,198.7875,198.7875,53
124964,9273,177.4125,218.025,152
124965,9273,201.6375,201.6375,20
124966,9273,205.9125,205.9125,16
124967,9273,205.9125,205.9125,1
124969,9273,205.9125,205.9125,39
124970,9273,205.2,205.2,32
124971,9273,469.5375,469.5375,9
124972,9273,469.5375,469.5375,5
124973,9273,469.5375,469.5375,28
124975,9279,87.6375,86.925,80
124976,9279,86.2125,87.6375,68
124977,9279,81.225,81.225,10
124978,9279,133.2375,133.2375,12
124979,9279,128.25,128.25,25
124980,9279,160.3125,160.3125,19
124981,9279,230.85,284.2875,31
124982,9279,234.4125,279.3,22
124983,9279,227.2875,281.4375,47
124984,9279,194.5125,194.5125,74
124985,9279,178.8375,295.6875,142
124986,9279,234.4125,234.4125,31
124987,9279,205.9125,205.9125,15
124988,9279,205.9125,205.9125,13
124989,9279,181.6875,205.2,82
124990,9279,210.1875,210.1875,37
124991,9279,211.6125,211.6125,48
124993,9279,469.5375,469.5375,6
124994,9279,469.5375,469.5375,19
124996,9279,142.5,177.4125,15
124997,9281,84.075,84.075,30
124998,9281,86.2125,86.2125,21
125000,9281,133.2375,133.2375,17
125001,9281,124.6875,124.6875,59
125002,9281,163.1625,163.1625,18
125005,9281,198.7875,198.7875,80
125006,9281,180.975,312.7875,90
125007,9281,172.425,234.4125,29
125010,9281,240.825,240.825,12
125011,9281,227.2875,227.2875,13
125015,9281,469.5375,469.5375,1
125016,9281,142.5,171.7125,10
125017,9281,178.125,213.0375,5
125018,9281,178.125,213.0375,14
125019,9328,87.6375,87.6375,43
125020,9328,88.35,88.35,43
125021,9328,88.35,88.35,17
125022,9328,124.6875,124.6875,19
125023,9328,128.9625,128.9625,24
125024,9328,167.4375,167.4375,17
125025,9328,230.85,230.85,23
125026,9328,220.1625,220.1625,17
125027,9328,232.275,232.275,13
125028,9328,198.7875,198.7875,76
125029,9328,177.4125,312.7875,204
125030,9328,234.4125,234.4125,19
125032,9328,205.9125,205.9125,8
125033,9328,240.825,240.825,31
125034,9328,212.325,212.325,19
125035,9328,219.45,219.45,8
125038,9328,469.5375,469.5375,5
125039,9328,145.35,172.425,16
125041,9328,181.6875,213.0375,13
125042,9371,106.875,106.875,56
125043,9371,106.1625,106.1625,18
125044,9371,106.875,106.875,46
125046,9371,133.2375,133.2375,23
125047,9371,134.6625,134.6625,17
125048,9371,170.2875,170.2875,33
125051,9371,329.8875,329.8875,14
125052,9371,225.8625,225.8625,20
125053,9371,158.175,327.0375,102
125054,9371,227.2875,227.2875,23
125055,9371,234.4125,234.4125,22
125056,9371,195.9375,195.9375,39
125061,9442,106.1625,106.1625,65
125062,9442,106.875,106.875,21
125063,9442,133.95,133.95,17
125064,9442,133.95,133.95,35
125065,9442,163.875,163.875,26
125068,9442,213.0375,213.0375,28
125069,9442,178.8375,327.0375,148
125070,9442,185.9625,185.9625,17
125073,9442,234.4125,234.4125,26
125074,9442,195.225,195.225,16
125078,9442,156.0375,177.4125,21
125079,9430,106.1625,106.1625,77
125080,9430,106.875,106.875,57
125081,9430,106.875,106.875,67
125083,9430,134.6625,134.6625,16
125084,9430,134.6625,134.6625,44
125085,9430,170.2875,170.2875,43
125086,9430,225.8625,225.8625,55
125087,9430,178.125,327.0375,211
125088,9430,187.3875,215.8875,25
125091,9430,222.3,222.3,26
125092,9430,205.2,205.2,61
125093,9430,220.875,220.875,13
125094,9430,498.0375,498.0375,2
125095,9430,498.0375,498.0375,16
125096,9430,156.0375,177.4125,9
125097,9430,213.0375,213.0375,11
125100,9439,89.0625,89.0625,11
125101,9439,87.6375,87.6375,11
125102,9439,132.525,132.525,9
125103,9439,127.5375,127.5375,31
125108,9439,194.5125,194.5125,41
125109,9439,180.2625,295.6875,56
125111,9439,211.6125,211.6125,12
125112,9439,209.475,209.475,38
125113,9439,207.3375,207.3375,9
125115,9425,87.6375,87.6375,56
125116,9425,87.6375,87.6375,24
125117,9425,131.8125,131.8125,7
125119,9425,168.8625,168.8625,18
125121,9425,194.5125,194.5125,56
125122,9425,177.4125,295.6875,130
125123,9425,210.9,234.4125,15
125124,9425,205.9125,205.9125,19
125125,9425,205.9125,205.9125,18
125126,9425,178.125,205.2,41
125127,9425,210.9,210.9,21
125128,9425,212.325,212.325,7
125131,9425,469.5375,469.5375,9
125133,9425,178.125,213.0375,17
125135,9432,85.5,85.5,35
125136,9432,86.925,86.925,44
125137,9432,87.6375,87.6375,32
125138,9432,70.5375,112.575,15
125140,9432,126.1125,126.1125,21
125141,9432,131.1,131.1,27
125142,9432,166.0125,166.0125,22
125143,9432,230.1375,230.1375,14
125145,9432,237.2625,237.2625,17
125146,9432,191.6625,191.6625,89
125147,9432,178.8375,295.6875,106
125148,9432,234.4125,234.4125,26
125150,9432,205.9125,205.9125,15
125151,9432,211.6125,211.6125,33
125152,9432,205.9125,205.9125,44
125153,9432,210.1875,210.1875,26
125155,9432,469.5375,469.5375,4
125156,9432,469.5375,469.5375,7
125159,9436,87.6375,87.6375,33
125164,9436,129.675,129.675,28
125165,9436,158.8875,158.8875,8
125166,9436,230.1375,230.1375,4
125167,9436,230.85,230.85,22
125168,9436,229.425,229.425,12
125169,9436,190.95,190.95,73
125170,9436,181.6875,312.7875,103
125171,9436,234.4125,234.4125,13
125172,9436,187.3875,240.825,19
125173,9436,227.2875,227.2875,20
125177,9436,469.5375,469.5375,3
125178,9456,87.6375,87.6375,24
125179,9456,86.925,86.925,20
125180,9456,86.2125,86.2125,10
125181,9456,130.3875,130.3875,8
125182,9456,132.525,132.525,28
125183,9456,166.0125,166.0125,6
125184,9456,232.9875,232.9875,7
125185,9456,232.9875,232.9875,14
125186,9456,194.5125,194.5125,66
125187,9456,178.8375,295.6875,139
125188,9456,216.6,216.6,18
125189,9456,205.9125,205.9125,18
125192,9456,213.0375,213.0375,36
125193,9456,212.325,212.325,43
125196,9456,455.2875,455.2875,11
125198,9479,88.35,86.925,55
125199,9479,87.6375,87.6375,87
125202,9479,131.1,131.1,6
125203,9479,132.525,132.525,32
125204,9479,164.5875,164.5875,29
125205,9479,230.1375,230.1375,4
125206,9479,235.125,235.125,13
125207,9479,225.8625,225.8625,24
125208,9479,194.5125,194.5125,63
125209,9479,182.4,312.7875,121
125210,9479,234.4125,234.4125,27
125211,9479,205.9125,205.9125,34
125212,9479,205.9125,205.9125,29
125213,9479,240.825,240.825,22
125214,9479,227.2875,227.2875,25
125215,9479,227.2875,227.2875,23
125217,9479,469.5375,469.5375,2
125218,9479,469.5375,469.5375,7
125219,9479,142.5,171.7125,32
125220,9481,106.1625,105.45,157
125221,9481,106.1625,104.7375,109
125222,9481,105.45,105.45,89
125224,9481,133.2375,133.2375,52
125225,9481,134.6625,134.6625,79
125226,9481,166.0125,166.0125,72
125229,9481,336.3,336.3,21
125230,9481,208.7625,208.7625,82
125231,9481,182.4,319.9125,301
125232,9481,227.2875,227.2875,44
125235,9481,232.9875,232.9875,68
125236,9481,205.2,205.2,62
125240,9481,485.2125,485.2125,16
125244,9490,88.35,88.35,40
125245,9490,87.6375,87.6375,56
125246,9490,87.6375,87.6375,11
125248,9490,131.1,131.1,11
125249,9490,128.9625,128.9625,23
125250,9490,168.8625,168.8625,15
125252,9490,198.7875,198.7875,76
125253,9490,177.4125,312.7875,111
125254,9490,191.6625,223.0125,16
125255,9490,205.9125,205.9125,11
125256,9490,205.9125,205.9125,14
125257,9490,240.825,240.825,32
125258,9490,222.3,208.05,13
125262,9490,469.5375,469.5375,4
125264,9498,86.925,86.925,28
125265,9498,84.7875,84.7875,18
125267,9498,69.825,109.0125,11
125268,9498,131.1,131.1,20
125269,9498,125.4,125.4,45
125270,9498,152.475,152.475,27
125273,9498,195.9375,195.9375,99
125274,9498,183.825,312.7875,119
125275,9498,234.4125,234.4125,22
125277,9498,180.975,240.825,34
125278,9498,224.4375,224.4375,49
125279,9498,227.2875,227.2875,28
125282,9498,469.5375,469.5375,14
125285,9532,86.925,86.925,40
125286,9532,87.6375,87.6375,36
125287,9532,85.5,85.5,37
125289,9532,134.6625,134.6625,4
125290,9532,128.25,128.25,35
125291,9532,160.3125,160.3125,30
125292,9532,235.8375,235.8375,37
125293,9532,234.4125,234.4125,45
125294,9532,236.55,236.55,43
125295,9532,195.9375,195.9375,95
125296,9532,180.975,312.7875,183
125297,9532,212.325,212.325,31
125298,9532,205.9125,205.9125,10
125300,9532,235.125,235.125,15
125301,9532,159.6,213.75,49
125302,9532,227.2875,227.2875,7
125303,9532,469.5375,469.5375,10
125304,9532,469.5375,469.5375,9
125305,9532,469.5375,469.5375,14
125307,9578,106.875,106.875,52
125308,9578,106.875,106.875,46
125311,9578,133.2375,133.2375,15
125312,9578,134.6625,134.6625,37
125313,9578,168.15,168.15,42
125315,9578,225.8625,225.8625,45
125316,9578,182.4,327.0375,127
125317,9578,216.6,216.6,32
125320,9578,234.4125,234.4125,17
125323,9578,488.0625,498.0375,21
125326,9672,106.1625,106.875,53
